accelerometer,gyroscope,overall_angle,time
"{'x': 0.2753331909179687, 'y': 9.306261853027344, 'z': -4.867411975097656}","{'x': -1.183206106870229, 'y': -0.3511450381679389, 'z': -1.099236641221374}",38.43990985497116,2025-04-18 00:38:55.835394
"{'x': 0.22744915771484372, 'y': 9.332598071289063, 'z': -4.853046765136718}","{'x': -1.0610687022900764, 'y': -0.26717557251908397, 'z': -1.183206106870229}",38.30708890923127,2025-04-18 00:39:05.841765
"{'x': 0.26336218261718747, 'y': 9.253589416503905, 'z': -4.8650177734375}","{'x': -1.2366412213740459, 'y': -0.20610687022900764, 'z': -1.0229007633587786}",38.075603871713334,2025-04-18 00:39:15.848153
"{'x': 0.16041151123046873, 'y': 9.303867651367186, 'z': -4.967968444824218}","{'x': -1.2671755725190839, 'y': -0.2595419847328244, 'z': -1.1526717557251909}",37.84032744562575,2025-04-18 00:39:25.854554
"{'x': 0.2059013427734375, 'y': 9.30147344970703, 'z': -4.967968444824218}","{'x': -1.1450381679389312, 'y': -0.15267175572519084, 'z': -1.1755725190839694}",37.63626852843586,2025-04-18 00:39:35.860961
"{'x': 0.2537853759765625, 'y': 9.318232861328125, 'z': -4.88417138671875}","{'x': -1.2366412213740459, 'y': -0.1297709923664122, 'z': -1.0687022900763359}",37.39805388172325,2025-04-18 00:39:45.867378
"{'x': 0.2537853759765625, 'y': 9.270348828125, 'z': -4.8314989501953125}","{'x': -1.1374045801526718, 'y': -0.1984732824427481, 'z': -1.1068702290076335}",37.23600659716689,2025-04-18 00:39:55.873767
"{'x': 0.14125789794921875, 'y': 9.287108239746093, 'z': -4.934449621582031}","{'x': -1.1755725190839694, 'y': -0.15267175572519084, 'z': -1.16793893129771}",37.03251369310781,2025-04-18 00:40:05.880175
"{'x': 0.13646949462890623, 'y': 9.291896643066405, 'z': -4.819527941894531}","{'x': -1.2290076335877862, 'y': -0.022900763358778626, 'z': -1.0610687022900764}",36.779417729124916,2025-04-18 00:40:15.886552
"{'x': 0.23702596435546874, 'y': 9.30147344970703, 'z': -4.855440966796874}","{'x': -1.2671755725190839, 'y': -0.22900763358778625, 'z': -1.16793893129771}",36.579852002609044,2025-04-18 00:40:25.893693
"{'x': 0.3854664672851562, 'y': 9.337386474609374, 'z': -4.728548278808593}","{'x': -1.450381679389313, 'y': -0.7633587786259542, 'z': -1.8091603053435115}",36.47771396476753,2025-04-18 00:40:35.900082
"{'x': 0.22026655273437498, 'y': 9.196128576660156, 'z': -4.88417138671875}","{'x': -1.0610687022900764, 'y': -0.11450381679389313, 'z': -1.0458015267175573}",36.34025842449594,2025-04-18 00:40:45.906592
"{'x': 0.11731588134765625, 'y': 9.320627062988281, 'z': -4.951209033203125}","{'x': -1.450381679389313, 'y': -0.5801526717557252, 'z': -2.0763358778625953}",36.15412641635327,2025-04-18 00:40:55.913168
"{'x': 0.17238251953125, 'y': 9.193734375, 'z': -4.733336682128906}","{'x': -0.7022900763358778, 'y': 0.3816793893129771, 'z': -1.1221374045801527}",36.06126549311195,2025-04-18 00:41:05.919634
"{'x': 0.19393033447265623, 'y': 9.260772021484375, 'z': -4.939238024902344}","{'x': -1.0305343511450382, 'y': -0.16793893129770993, 'z': -1.366412213740458}",35.965031863397286,2025-04-18 00:41:15.926013
"{'x': 0.21787235107421873, 'y': 9.3086560546875, 'z': -4.972756848144531}","{'x': -1.4351145038167938, 'y': -0.16030534351145037, 'z': -1.4198473282442747}",35.67486911849796,2025-04-18 00:41:25.932575
accelerometer,gyroscope,overall_angle,time
"{'x': 0.6631938598632812, 'y': 9.253589416503905, 'z': -4.908113403320312}","{'x': -1.282442748091603, 'y': -0.26717557251908397, 'z': -1.3587786259541985}",0.562631285554916,2025-04-18 00:50:43.310562
"{'x': 0.6416460449218749, 'y': 9.30147344970703, 'z': -4.92247861328125}","{'x': -1.099236641221374, 'y': -0.22900763358778625, 'z': -0.9083969465648855}",1.2018874026035435,2025-04-18 00:50:53.317495
"{'x': 0.6847416748046875, 'y': 9.162609753417968, 'z': -4.836287353515624}","{'x': -0.6259541984732825, 'y': 0.16030534351145037, 'z': -1.0916030534351144}",2.0307210283985717,2025-04-18 00:51:03.325233
"{'x': 0.7852981445312499, 'y': 9.330203869628905, 'z': -5.03740029296875}","{'x': -2.1068702290076335, 'y': -0.4580152671755725, 'z': -2.9923664122137406}",2.1247786084610145,2025-04-18 00:51:13.331630
"{'x': 0.6943184814453125, 'y': 9.229647399902344, 'z': -5.102043737792968}","{'x': -1.2900763358778626, 'y': -0.12213740458015267, 'z': -1.282442748091603}",2.5944984127751707,2025-04-18 00:51:23.338318
"{'x': 0.6512228515624999, 'y': 9.260772021484375, 'z': -5.142745166015625}","{'x': -1.1526717557251909, 'y': -0.1984732824427481, 'z': -1.1526717557251909}",3.1388278728399297,2025-04-18 00:51:33.344642
"{'x': 0.6943184814453125, 'y': 9.215282189941405, 'z': -5.066130712890625}","{'x': -1.1526717557251909, 'y': -0.17557251908396945, 'z': -1.16793893129771}",3.673895953938968,2025-04-18 00:51:43.351106
"{'x': 0.6512228515624999, 'y': 9.253589416503905, 'z': -5.1331683593749995}","{'x': -1.1374045801526718, 'y': -0.4198473282442748, 'z': -0.8549618320610687}",4.246449617512546,2025-04-18 00:51:53.357460
"{'x': 0.7541735229492187, 'y': 9.244012609863281, 'z': -5.008669873046875}","{'x': -1.1755725190839694, 'y': -0.16030534351145037, 'z': -1.015267175572519}",4.751851454002831,2025-04-18 00:52:03.365290
"{'x': 0.7254431030273437, 'y': 9.220070593261719, 'z': -5.1690813842773435}","{'x': -1.2442748091603053, 'y': -0.3816793893129771, 'z': -1.1068702290076335}",5.237654447308052,2025-04-18 00:52:13.371820
"{'x': 0.7134720947265625, 'y': 9.258377819824219, 'z': -5.173869787597656}","{'x': -1.2671755725190839, 'y': -0.17557251908396945, 'z': -1.1526717557251909}",5.662590053476591,2025-04-18 00:52:23.379697
"{'x': 0.6727706665039062, 'y': 9.248801013183593, 'z': -5.0757075195312495}","{'x': -1.1755725190839694, 'y': -0.22137404580152673, 'z': -1.1068702290076335}",6.143445476606737,2025-04-18 00:52:33.386239
"{'x': 0.7134720947265625, 'y': 9.258377819824219, 'z': -5.061342309570312}","{'x': -1.16793893129771, 'y': -0.2824427480916031, 'z': -0.9541984732824428}",6.633575174420022,2025-04-18 00:52:43.392948
"{'x': 0.6584054565429687, 'y': 9.179369165039063, 'z': -5.066130712890625}","{'x': -1.2366412213740459, 'y': -0.2366412213740458, 'z': -1.16793893129771}",7.0631451753260555,2025-04-18 00:52:53.399945
"{'x': 0.6943184814453125, 'y': 9.215282189941405, 'z': -5.070919116210937}","{'x': -1.3129770992366412, 'y': -0.3435114503816794, 'z': -0.8702290076335878}",7.468023969889424,2025-04-18 00:53:03.406312
"{'x': 0.7350199096679687, 'y': 9.234435803222656, 'z': -5.092466931152344}","{'x': -1.2442748091603053, 'y': -0.1984732824427481, 'z': -1.1068702290076335}",7.871486190067578,2025-04-18 00:53:13.412768
"{'x': 0.689530078125, 'y': 9.253589416503905, 'z': -5.082890124511718}","{'x': -1.3435114503816794, 'y': -0.3053435114503817, 'z': -1.0076335877862594}",8.23753611874365,2025-04-18 00:53:23.419130
"{'x': 0.7278373046875, 'y': 9.083601098632812, 'z': -5.183446594238281}","{'x': -1.3053435114503817, 'y': -0.2366412213740458, 'z': -1.083969465648855}",8.586249381702258,2025-04-18 00:53:33.425592
"{'x': 0.7493851196289062, 'y': 9.212887988281249, 'z': -5.092466931152344}","{'x': -1.099236641221374, 'y': -0.2748091603053435, 'z': -1.083969465648855}",9.05816559113087,2025-04-18 00:53:43.431932
"{'x': 0.6967126831054687, 'y': 9.272743029785156, 'z': -5.0948611328124995}","{'x': -1.297709923664122, 'y': -0.31297709923664124, 'z': -1.0}",9.42644354119241,2025-04-18 00:53:53.438365
"{'x': 0.7230489013671875, 'y': 9.04050546875, 'z': -5.111620544433594}","{'x': -1.3587786259541985, 'y': -0.22137404580152673, 'z': -1.1450381679389312}",9.724675860974884,2025-04-18 00:54:03.444697
"{'x': 0.6775590698242188, 'y': 9.229647399902344, 'z': -5.145139367675781}","{'x': -1.1297709923664123, 'y': -0.366412213740458, 'z': -0.8396946564885496}",10.171573226362092,2025-04-18 00:54:13.451890
accelerometer,gyroscope,overall_angle,time
"{'x': 0.7637503295898437, 'y': 9.323021264648437, 'z': -4.824316345214844}","{'x': -0.9923664122137404, 'y': 0.46564885496183206, 'z': -0.22137404580152673}",0.7124355106840472,2025-04-18 00:57:49.160795
"{'x': -1.43652099609375, 'y': 8.786720092773438, 'z': -8.511386901855468}","{'x': -31.938931297709924, 'y': 41.732824427480914, 'z': 72.99236641221374}",28.82535766367702,2025-04-18 00:57:59.167450
"{'x': 1.2401964599609374, 'y': 6.138733056640625, 'z': -9.351751684570312}","{'x': 2.7938931297709924, 'y': 2.7938931297709924, 'z': -0.1984732824427481}",28.296926305579415,2025-04-18 00:58:09.174331
"{'x': 2.674323254394531, 'y': 9.375693701171874, 'z': -3.6822821533203123}","{'x': -1.3129770992366412, 'y': -0.21374045801526717, 'z': -1.3893129770992367}",27.102314925195437,2025-04-18 00:58:19.180680
accelerometer,gyroscope,overall_angle,time
"{'x': 2.4157494750976563, 'y': 9.404424121093749, 'z': -3.584119885253906}","{'x': -0.6259541984732825, 'y': -0.31297709923664124, 'z': -0.6106870229007634}",1.0537529277938604,2025-04-18 01:02:56.752854
"{'x': 2.3439234252929686, 'y': 9.411606726074218, 'z': -3.6439749267578123}","{'x': -1.2366412213740459, 'y': -0.21374045801526717, 'z': -1.3053435114503817}",1.7500878023129915,2025-04-18 01:03:06.763795
"{'x': 0.6105214233398437, 'y': 9.9981861328125, 'z': -1.8435352783203125}","{'x': 0.35877862595419846, 'y': 0.03816793893129771, 'z': 0.48854961832061067}",3.405266729582823,2025-04-18 01:03:16.770302
"{'x': 0.8595183959960937, 'y': 9.883264453125, 'z': -2.0877438476562498}","{'x': -1.6793893129770991, 'y': -0.44274809160305345, 'z': -1.465648854961832}",4.008426025571393,2025-04-18 01:03:26.776614
"{'x': 0.8068459594726562, 'y': 9.82580361328125, 'z': -1.8459294799804686}","{'x': -1.0763358778625953, 'y': -0.07633587786259542, 'z': -0.9007633587786259}",4.891739202058207,2025-04-18 01:03:36.784087
"{'x': 0.9792284790039062, 'y': 9.828197814941406, 'z': -1.9297265380859374}","{'x': -0.5343511450381679, 'y': -0.5877862595419847, 'z': -1.1297709923664123}",6.118452706177939,2025-04-18 01:03:46.790435
"{'x': 1.0199299072265624, 'y': 9.8449572265625, 'z': -1.9823989746093749}","{'x': -1.1755725190839694, 'y': -0.183206106870229, 'z': -0.816793893129771}",6.906846370898387,2025-04-18 01:03:56.796869
"{'x': 1.024718310546875, 'y': 9.890447058105469, 'z': -1.9488801513671874}","{'x': -1.1908396946564885, 'y': -0.33587786259541985, 'z': -0.9770992366412213}",7.698990745799239,2025-04-18 01:04:06.803217
"{'x': 4.608838195800781, 'y': -0.852335791015625, 'z': 7.592013464355468}","{'x': 2.1068702290076335, 'y': 19.83969465648855, 'z': -2.7938931297709924}",11.82298476251441,2025-04-18 01:04:16.809697
"{'x': 4.527435339355469, 'y': 0.08858546142578125, 'z': 7.544129431152343}","{'x': -2.8091603053435112, 'y': 2.198473282442748, 'z': -9.282442748091603}",11.031188933019738,2025-04-18 01:04:26.816017
"{'x': 5.475539196777343, 'y': -0.6967126831054687, 'z': 7.058106494140625}","{'x': -1.4122137404580153, 'y': -0.29770992366412213, 'z': -0.8778625954198473}",9.54676368493162,2025-04-18 01:04:36.822490
"{'x': 5.580884069824219, 'y': -0.7158662963867187, 'z': 7.050923889160156}","{'x': -1.1450381679389312, 'y': -0.44274809160305345, 'z': -1.0916030534351144}",8.104900310485034,2025-04-18 01:04:46.828987
"{'x': 5.561730456542969, 'y': -0.74699091796875, 'z': 7.0078282592773435}","{'x': -1.1145038167938932, 'y': -0.25190839694656486, 'z': -1.1374045801526718}",6.785615778310514,2025-04-18 01:04:56.835345
"{'x': 5.537788439941406, 'y': -0.5458779785156249, 'z': 6.76122548828125}","{'x': -2.9083969465648853, 'y': -0.9312977099236641, 'z': -1.8396946564885497}",4.64354555657926,2025-04-18 01:05:06.845414
"{'x': 5.580884069824219, 'y': -0.6967126831054687, 'z': 7.072471704101562}","{'x': -1.1908396946564885, 'y': -0.12213740458015267, 'z': -0.9007633587786259}",3.4771612930683244,2025-04-18 01:05:16.851764
"{'x': 5.652710119628906, 'y': -0.6655880615234374, 'z': 7.019799267578125}","{'x': -1.2290076335877862, 'y': -0.20610687022900764, 'z': -1.0610687022900764}",2.3200656592226534,2025-04-18 01:05:26.859249
"{'x': 5.652710119628906, 'y': -0.718260498046875, 'z': 7.019799267578125}","{'x': -1.1984732824427482, 'y': -0.15267175572519084, 'z': -0.9312977099236641}",1.3775553651452048,2025-04-18 01:05:36.865812
"{'x': 5.597643481445312, 'y': -0.7038952880859375, 'z': 7.1035963256835934}","{'x': -1.1755725190839694, 'y': -0.1297709923664122, 'z': -1.1221374045801527}",1.1086399412590096,2025-04-18 01:05:46.882229
"{'x': 5.719747766113281, 'y': -0.6416460449218749, 'z': 7.184999182128906}","{'x': -0.6717557251908397, 'y': -0.44274809160305345, 'z': -1.0687022900763359}",1.5266887337788164,2025-04-18 01:05:56.889430
"{'x': 5.6383449096679685, 'y': -0.7326257080078125, 'z': 7.180210778808593}","{'x': -1.2748091603053435, 'y': -0.17557251908396945, 'z': -1.0229007633587786}",2.6057485128609783,2025-04-18 01:06:06.895783
"{'x': 5.616797094726562, 'y': -0.7613561279296874, 'z': 7.048529687499999}","{'x': -1.4885496183206106, 'y': -0.2366412213740458, 'z': -1.0763358778625953}",3.8311878630226333,2025-04-18 01:06:16.902379
"{'x': 5.614402893066406, 'y': -0.7015010864257812, 'z': 6.928819604492187}","{'x': -1.015267175572519, 'y': -0.22900763358778625, 'z': -1.0458015267175573}",4.833693350556287,2025-04-18 01:06:26.908721
"{'x': 5.779602807617187, 'y': -0.7110778930664062, 'z': 6.904877587890625}","{'x': 4.152671755725191, 'y': -7.656488549618321, 'z': 10.312977099236642}",8.264177913101086,2025-04-18 01:06:36.915328
"{'x': 5.858611462402344, 'y': -0.7326257080078125, 'z': 6.962338427734375}","{'x': -0.8473282442748091, 'y': -0.1297709923664122, 'z': -0.7938931297709924}",9.062322172132175,2025-04-18 01:06:46.931233
accelerometer,gyroscope,overall_angle,time
"{'x': 5.906495495605468, 'y': -0.8451531860351562, 'z': 6.782773303222656}","{'x': -1.3511450381679388, 'y': 0.26717557251908397, 'z': -1.0534351145038168}",1.0928723305759633,2025-04-18 01:11:26.620678
"{'x': 5.932831713867187, 'y': -0.70868369140625, 'z': 6.8402341430664055}","{'x': -1.1374045801526718, 'y': -0.2824427480916031, 'z': -1.1297709923664123}",2.2661598155316223,2025-04-18 01:11:36.627309
"{'x': 5.951985327148437, 'y': -0.9169792358398436, 'z': 6.854599353027344}","{'x': -1.1374045801526718, 'y': 1.9312977099236641, 'z': -0.9923664122137404}",2.653753327294762,2025-04-18 01:11:46.634141
"{'x': 5.846640454101562, 'y': -0.7254431030273437, 'z': 6.995857250976562}","{'x': -1.7328244274809161, 'y': -4.458015267175573, 'z': -0.8091603053435115}",5.668399787194574,2025-04-18 01:11:56.641137
"{'x': 6.069301208496094, 'y': -0.7110778930664062, 'z': 6.813897924804687}","{'x': -1.2442748091603053, 'y': 0.4198473282442748, 'z': -1.0076335877862594}",6.505035616238885,2025-04-18 01:12:06.658070
"{'x': 5.851428857421874, 'y': -0.6967126831054687, 'z': 6.892906579589844}","{'x': -1.2671755725190839, 'y': -0.16793893129770993, 'z': -1.0458015267175573}",7.575670660381736,2025-04-18 01:12:16.670522
"{'x': 6.023811376953125, 'y': -0.699106884765625, 'z': 6.744466076660156}","{'x': -1.1526717557251909, 'y': 0.007633587786259542, 'z': -1.0229007633587786}",8.530710922438285,2025-04-18 01:12:26.677955
"{'x': 5.983109948730468, 'y': -0.7661445312499999, 'z': 6.813897924804687}","{'x': -1.1984732824427482, 'y': -0.20610687022900764, 'z': -1.0458015267175573}",9.57326419776026,2025-04-18 01:12:36.684688
"{'x': 6.054935998535156, 'y': -0.718260498046875, 'z': 6.744466076660156}","{'x': -1.2366412213740459, 'y': 1.9312977099236641, 'z': -0.9770992366412213}",9.7158822520657,2025-04-18 01:12:46.690999
"{'x': 6.026205578613281, 'y': -0.7350199096679687, 'z': 6.766013891601562}","{'x': -1.1755725190839694, 'y': -0.21374045801526717, 'z': -1.1450381679389312}",10.729285662633288,2025-04-18 01:12:56.697446
"{'x': 6.095637426757812, 'y': -0.6943184814453125, 'z': 6.8569935546875}","{'x': -1.0916030534351144, 'y': -0.16030534351145037, 'z': -1.015267175572519}",11.6647146811215,2025-04-18 01:13:06.704145
"{'x': 5.973533142089844, 'y': -0.689530078125, 'z': 6.785167504882812}","{'x': -1.1984732824427482, 'y': -0.48091603053435117, 'z': -1.099236641221374}",12.752796556097271,2025-04-18 01:13:16.710634
"{'x': 6.023811376953125, 'y': -0.7517793212890624, 'z': 6.792350109863281}","{'x': -1.2595419847328244, 'y': -0.10687022900763359, 'z': -0.9770992366412213}",13.694152427176197,2025-04-18 01:13:26.717104
"{'x': 6.1267620483398435, 'y': -0.7757213378906249, 'z': 6.768408093261718}","{'x': -1.183206106870229, 'y': -0.1984732824427481, 'z': -1.1221374045801527}",14.636739554467324,2025-04-18 01:13:36.723912
"{'x': 6.007051965332031, 'y': -0.8714894042968749, 'z': 6.868964562988281}","{'x': -1.1374045801526718, 'y': -0.22137404580152673, 'z': -0.8702290076335878}",15.545969420210094,2025-04-18 01:13:46.731493
"{'x': 5.980715747070312, 'y': -0.7278373046875, 'z': 6.76122548828125}","{'x': -1.1755725190839694, 'y': -0.37404580152671757, 'z': -1.0610687022900764}",16.51077054687921,2025-04-18 01:13:56.737812
"{'x': 5.877765075683594, 'y': -0.7541735229492187, 'z': 6.8402341430664055}","{'x': -1.1297709923664123, 'y': -0.04580152671755725, 'z': -1.1526717557251909}",17.290192967929038,2025-04-18 01:14:06.745773
"{'x': 6.030993981933594, 'y': -0.7445967163085937, 'z': 6.806715319824218}","{'x': -1.183206106870229, 'y': -0.2366412213740458, 'z': -1.0229007633587786}",18.166622819627428,2025-04-18 01:14:16.764800
"{'x': 6.045359191894531, 'y': -0.6871358764648438, 'z': 6.830657336425781}","{'x': -1.16793893129771, 'y': -0.08396946564885496, 'z': -0.9541984732824428}",18.95009276117595,2025-04-18 01:14:26.771259
"{'x': 6.124367846679687, 'y': -0.8810662109374999, 'z': 6.754042883300781}","{'x': -1.2900763358778626, 'y': -0.04580152671755725, 'z': -0.9770992366412213}",19.771298408590845,2025-04-18 01:14:36.791986
"{'x': 5.9400143188476555, 'y': -0.70868369140625, 'z': 6.758831286621094}","{'x': -1.9236641221374047, 'y': -1.702290076335878, 'z': -0.6564885496183206}",21.48847927363059,2025-04-18 01:14:46.811991
"{'x': 6.004657763671875, 'y': -0.7110778930664062, 'z': 6.636727001953124}","{'x': -0.816793893129771, 'y': -0.916030534351145, 'z': -0.9847328244274809}",22.45235813395992,2025-04-18 01:14:56.820361
"{'x': 6.057330200195312, 'y': -0.7015010864257812, 'z': 6.873752966308594}","{'x': -0.8702290076335878, 'y': 1.0763358778625953, 'z': -1.366412213740458}",22.539361609211365,2025-04-18 01:15:06.835839
"{'x': 6.035782385253906, 'y': -0.7206546997070312, 'z': 6.763619689941406}","{'x': -1.099236641221374, 'y': -0.33587786259541985, 'z': -0.9847328244274809}",23.326005441023305,2025-04-18 01:15:16.847737
"{'x': 5.983109948730468, 'y': -0.6943184814453125, 'z': 6.825868933105468}","{'x': -1.3358778625954197, 'y': -0.007633587786259542, 'z': -0.8778625954198473}",24.030013210754277,2025-04-18 01:15:26.855729
"{'x': 6.081272216796875, 'y': -0.7517793212890624, 'z': 6.845022546386718}","{'x': -1.1450381679389312, 'y': -0.17557251908396945, 'z': -1.1450381679389312}",24.73368540108641,2025-04-18 01:15:36.862078
