accelerometer,gyroscope,overall_angle,time
"{'x': 5.549759448242187, 'y': 0.16280571289062498, 'z': 7.232883215332031}","{'x': -1.0229007633587786, 'y': -0.16793893129770993, 'z': -1.0916030534351144}",51.96833037341532,2025-04-17 14:39:49.326246
"{'x': 5.49708701171875, 'y': 0.22266075439453123, 'z': 7.299920861816406}","{'x': -1.0, 'y': -0.16793893129770993, 'z': -1.213740458015267}",51.918681902916745,2025-04-17 14:39:59.332858
"{'x': 5.391742138671875, 'y': 0.19153613281249998, 'z': 7.340622290039062}","{'x': -0.9083969465648855, 'y': -0.2900763358778626, 'z': -1.1145038167938932}",51.891579749018426,2025-04-17 14:40:09.348174
"{'x': 5.6215854980468745, 'y': 0.16519991455078123, 'z': 7.194575988769531}","{'x': -0.9465648854961832, 'y': 1.8625954198473282, 'z': -1.083969465648855}",50.8835918209697,2025-04-17 14:40:19.363841
"{'x': 5.370194323730469, 'y': 0.2154781494140625, 'z': 7.146691955566406}","{'x': -1.083969465648855, 'y': -0.2900763358778626, 'z': -1.0076335877862594}",50.93806131547068,2025-04-17 14:40:29.381650
"{'x': 5.635950708007812, 'y': 0.239420166015625, 'z': 7.1395093505859375}","{'x': -1.083969465648855, 'y': -0.1984732824427481, 'z': -0.9770992366412213}",50.96968158958098,2025-04-17 14:40:39.397395
"{'x': 5.463568188476562, 'y': 0.23223756103515625, 'z': 7.192181787109375}","{'x': -0.9923664122137404, 'y': -0.3435114503816794, 'z': -1.1755725190839694}",51.02415590517936,2025-04-17 14:40:49.413304
"{'x': 5.6191912963867185, 'y': 0.19393033447265623, 'z': 7.242460021972656}","{'x': -1.0381679389312977, 'y': -0.2900763358778626, 'z': -0.9847328244274809}",51.078799183842456,2025-04-17 14:40:59.420020
"{'x': 5.576095666503906, 'y': 0.20829554443359374, 'z': 7.129932543945312}","{'x': -1.015267175572519, 'y': -0.061068702290076333, 'z': -1.015267175572519}",51.01949306193686,2025-04-17 14:41:09.431262
"{'x': 5.463568188476562, 'y': 0.23702596435546874, 'z': 7.137115148925781}","{'x': -0.9465648854961832, 'y': -0.0916030534351145, 'z': -1.0458015267175573}",50.94301017776672,2025-04-17 14:41:19.446723
"{'x': 5.5641246582031245, 'y': 0.181959326171875, 'z': 7.134720947265625}","{'x': -0.9236641221374046, 'y': -0.2824427480916031, 'z': -1.213740458015267}",50.964268371150574,2025-04-17 14:41:29.453426
"{'x': 5.595249279785156, 'y': 0.2154781494140625, 'z': 7.206546997070312}","{'x': -1.0534351145038168, 'y': -0.24427480916030533, 'z': -1.1526717557251909}",51.00178076707773,2025-04-17 14:41:39.459745
"{'x': 5.521029028320312, 'y': 0.258573779296875, 'z': 7.196970190429687}","{'x': -1.1221374045801527, 'y': -1.9312977099236641, 'z': -1.0610687022900764}",51.85271970360186,2025-04-17 14:41:49.475097
"{'x': 5.566518859863281, 'y': 0.2154781494140625, 'z': 7.259219433593749}","{'x': -1.0381679389312977, 'y': -0.007633587786259542, 'z': -1.0610687022900764}",51.7492799369868,2025-04-17 14:41:59.481838
"{'x': 5.504269616699219, 'y': 0.15562310791015624, 'z': 7.187393383789062}","{'x': -1.0, 'y': -0.2900763358778626, 'z': -0.9923664122137404}",51.77457276415475,2025-04-17 14:42:09.488516
"{'x': 5.566518859863281, 'y': 0.201112939453125, 'z': 7.189787585449218}","{'x': -1.1603053435114503, 'y': -0.22137404580152673, 'z': -1.1984732824427482}",51.81630275160985,2025-04-17 14:42:19.494947
"{'x': 5.552153649902343, 'y': 0.21068974609375, 'z': 7.067683300781249}","{'x': -0.916030534351145, 'y': -0.35877862595419846, 'z': -1.2061068702290076}",51.85616701859496,2025-04-17 14:42:29.510443
"{'x': 5.57370146484375, 'y': 0.21068974609375, 'z': 7.0844427124023435}","{'x': -1.099236641221374, 'y': -0.4351145038167939, 'z': -1.1221374045801527}",51.986801635981735,2025-04-17 14:42:39.524428
"{'x': 5.6407391113281244, 'y': 0.23702596435546874, 'z': 7.192181787109375}","{'x': -1.1145038167938932, 'y': -0.16030534351145037, 'z': -1.1374045801526718}",51.98521683857027,2025-04-17 14:42:49.540063
"{'x': 5.5449710449218745, 'y': 0.296881005859375, 'z': 7.321468676757812}","{'x': -1.083969465648855, 'y': -0.31297709923664124, 'z': -1.1297709923664123}",52.026983094440276,2025-04-17 14:42:59.555725
"{'x': 5.600037683105469, 'y': 0.181959326171875, 'z': 7.333439685058593}","{'x': -1.0916030534351144, 'y': -0.33587786259541985, 'z': -0.9770992366412213}",52.092830142185235,2025-04-17 14:43:09.571452
"{'x': 5.662286926269531, 'y': 0.229843359375, 'z': 7.146691955566406}","{'x': -1.0763358778625953, 'y': -0.1450381679389313, 'z': -1.0763358778625953}",52.07582763088185,2025-04-17 14:43:19.587232
"{'x': 5.379771130371093, 'y': 0.19871873779296872, 'z': 7.115567333984375}","{'x': -0.9541984732824428, 'y': -0.26717557251908397, 'z': -0.9618320610687023}",52.06090099252232,2025-04-17 14:43:29.603077
"{'x': 5.561730456542969, 'y': 0.1771709228515625, 'z': 7.278373046874999}","{'x': -1.015267175572519, 'y': -0.24427480916030533, 'z': -1.0076335877862594}",52.060302553832166,2025-04-17 14:43:39.618840
"{'x': 5.559336254882812, 'y': 0.19632453613281248, 'z': 7.323862878417969}","{'x': -1.0076335877862594, 'y': -0.22137404580152673, 'z': -1.0763358778625953}",52.04216518264961,2025-04-17 14:43:49.634600
"{'x': 5.5545478515625, 'y': 0.201112939453125, 'z': 7.153874560546875}","{'x': -0.9694656488549618, 'y': -0.48091603053435117, 'z': -0.9847328244274809}",52.14697386118718,2025-04-17 14:43:59.641284
"{'x': 5.533000036621093, 'y': 0.26815058593749996, 'z': 7.275978845214843}","{'x': -1.0534351145038168, 'y': -0.19083969465648856, 'z': -1.2595419847328244}",52.121965475210025,2025-04-17 14:44:09.656577
"{'x': 5.5641246582031245, 'y': 0.17238251953125, 'z': 7.161057165527343}","{'x': -1.1297709923664123, 'y': -0.22900763358778625, 'z': -1.0687022900763359}",52.154847948638015,2025-04-17 14:44:19.672268
"{'x': 5.382165332031249, 'y': 0.181959326171875, 'z': 7.141903552246093}","{'x': -1.0534351145038168, 'y': -0.33587786259541985, 'z': -1.0}",52.20023757075476,2025-04-17 14:44:29.678982
"{'x': 5.5545478515625, 'y': 0.2059013427734375, 'z': 7.3094976684570305}","{'x': -1.1908396946564885, 'y': -0.16793893129770993, 'z': -1.0916030534351144}",52.208087667203344,2025-04-17 14:44:39.694268
"{'x': 5.549759448242187, 'y': 0.181959326171875, 'z': 7.189787585449218}","{'x': -1.1908396946564885, 'y': -0.31297709923664124, 'z': -1.1755725190839694}",52.29381628338716,2025-04-17 14:44:49.709922
"{'x': 5.578489868164062, 'y': 0.15322890625, 'z': 7.180210778808593}","{'x': -0.9923664122137404, 'y': -0.2595419847328244, 'z': -1.183206106870229}",52.298333135140005,2025-04-17 14:44:59.725649
"{'x': 5.597643481445312, 'y': 0.24899697265624998, 'z': 7.194575988769531}","{'x': -0.9694656488549618, 'y': -0.2366412213740458, 'z': -0.9694656488549618}",52.27920112459092,2025-04-17 14:45:09.741404
"{'x': 5.5545478515625, 'y': 0.258573779296875, 'z': 7.156268762207031}","{'x': -0.9465648854961832, 'y': -0.32061068702290074, 'z': -1.2900763358778626}",52.29180227443733,2025-04-17 14:45:19.757101
"{'x': 5.566518859863281, 'y': 0.23223756103515625, 'z': 7.137115148925781}","{'x': -0.9694656488549618, 'y': -0.26717557251908397, 'z': -0.9694656488549618}",52.28962390644736,2025-04-17 14:45:29.772785
"{'x': 5.518634826660156, 'y': 0.2657563842773437, 'z': 7.125144140624999}","{'x': -1.0763358778625953, 'y': -0.13740458015267176, 'z': -1.0305343511450382}",52.251627746979445,2025-04-17 14:45:39.788511
"{'x': 5.384559533691406, 'y': 0.229843359375, 'z': 7.182604980468749}","{'x': -0.8702290076335878, 'y': -0.2824427480916031, 'z': -1.0076335877862594}",52.20959067490697,2025-04-17 14:45:49.804251
"{'x': 5.559336254882812, 'y': 0.26336218261718747, 'z': 7.165845568847656}","{'x': -1.1145038167938932, 'y': -0.183206106870229, 'z': -1.0229007633587786}",52.20737803623901,2025-04-17 14:45:59.820006
"{'x': 5.504269616699219, 'y': 0.22266075439453123, 'z': 7.240065820312499}","{'x': -1.0305343511450382, 'y': -0.2748091603053435, 'z': -1.1145038167938932}",52.217350767077754,2025-04-17 14:46:09.826745
"{'x': 5.413289953613281, 'y': 0.19871873779296872, 'z': 7.1395093505859375}","{'x': -0.9389312977099237, 'y': -0.4351145038167939, 'z': -1.2213740458015268}",52.276686919106986,2025-04-17 14:46:19.833087
"{'x': 5.655104321289063, 'y': 0.24660277099609373, 'z': 7.153874560546875}","{'x': -0.8778625954198473, 'y': -0.183206106870229, 'z': -1.0763358778625953}",52.21327423744082,2025-04-17 14:46:29.846689
"{'x': 5.494692810058593, 'y': 0.181959326171875, 'z': 7.321468676757812}","{'x': -1.1145038167938932, 'y': -0.25190839694656486, 'z': -0.8549618320610687}",52.23378114423376,2025-04-17 14:46:39.862259
"{'x': 5.53539423828125, 'y': 0.2154781494140625, 'z': 7.170633972167968}","{'x': -0.9923664122137404, 'y': -0.06870229007633588, 'z': -1.0763358778625953}",52.14116967934483,2025-04-17 14:46:49.878012
"{'x': 5.511452221679687, 'y': 0.22505495605468748, 'z': 7.182604980468749}","{'x': -0.9694656488549618, 'y': -0.3435114503816794, 'z': -1.1221374045801527}",52.171363310321915,2025-04-17 14:46:59.893689
"{'x': 5.542576843261719, 'y': 0.03591302490234375, 'z': 7.182604980468749}","{'x': -1.1374045801526718, 'y': -0.2595419847328244, 'z': -1.015267175572519}",52.22595728909258,2025-04-17 14:47:09.907726
"{'x': 5.595249279785156, 'y': 0.21068974609375, 'z': 7.168239770507812}","{'x': -1.2213740458015268, 'y': -0.03816793893129771, 'z': -1.1450381679389312}",52.19251075255044,2025-04-17 14:47:19.923339
"{'x': 5.023035083007812, 'y': 0.2753331909179687, 'z': 6.919242797851562}","{'x': -1.3587786259541985, 'y': 3.66412213740458, 'z': -1.5038167938931297}",50.41479666185831,2025-04-17 14:47:29.939056
"{'x': 5.537788439941406, 'y': 0.1867477294921875, 'z': 7.134720947265625}","{'x': -0.9541984732824428, 'y': -0.2595419847328244, 'z': -1.0610687022900764}",50.44132143688848,2025-04-17 14:47:39.954789
"{'x': 5.5449710449218745, 'y': 0.19153613281249998, 'z': 7.213729602050781}","{'x': -1.1374045801526718, 'y': -0.21374045801526717, 'z': -1.0229007633587786}",50.4977565191974,2025-04-17 14:47:49.970473
"{'x': 5.588066674804687, 'y': 0.19153613281249998, 'z': 7.340622290039062}","{'x': -1.3129770992366412, 'y': 0.24427480916030533, 'z': -1.0229007633587786}",50.38909416423581,2025-04-17 14:47:59.986201
"{'x': 5.513846423339843, 'y': 0.23702596435546874, 'z': 7.067683300781249}","{'x': -1.1068702290076335, 'y': 0.6259541984732825, 'z': -0.8931297709923665}",50.04905322219843,2025-04-17 14:48:10.000153
"{'x': 5.561730456542969, 'y': 0.16041151123046873, 'z': 7.194575988769531}","{'x': -1.015267175572519, 'y': 0.37404580152671757, 'z': -0.9847328244274809}",49.806779737195235,2025-04-17 14:48:20.015732
"{'x': 5.521029028320312, 'y': 0.16280571289062498, 'z': 7.182604980468749}","{'x': -0.8702290076335878, 'y': -0.09923664122137404, 'z': -0.916030534351145}",49.74085344462908,2025-04-17 14:48:30.022512
"{'x': 5.571307263183593, 'y': 0.229843359375, 'z': 7.153874560546875}","{'x': -1.0381679389312977, 'y': -0.3816793893129771, 'z': -1.2290076335877862}",49.86169534325937,2025-04-17 14:48:40.037763
"{'x': 5.604826086425781, 'y': 0.19871873779296872, 'z': 7.211335400390625}","{'x': -1.0229007633587786, 'y': -0.20610687022900764, 'z': -1.0305343511450382}",49.895136813725856,2025-04-17 14:48:50.053420
"{'x': 5.528211633300781, 'y': 0.21068974609375, 'z': 7.1778165771484375}","{'x': -1.1068702290076335, 'y': -0.2366412213740458, 'z': -1.0534351145038168}",49.96331889366092,2025-04-17 14:49:00.069061
"{'x': 5.6574985229492185, 'y': 0.239420166015625, 'z': 7.1778165771484375}","{'x': -1.1221374045801527, 'y': -0.183206106870229, 'z': -1.16793893129771}",50.01875748043638,2025-04-17 14:49:10.083055
"{'x': 5.528211633300781, 'y': 0.040701428222656245, 'z': 7.175422375488281}","{'x': -1.0763358778625953, 'y': -0.24427480916030533, 'z': -0.8778625954198473}",50.09079600013981,2025-04-17 14:49:20.098487
"{'x': 5.542576843261719, 'y': 0.19632453613281248, 'z': 7.333439685058593}","{'x': -0.9770992366412213, 'y': -0.4122137404580153, 'z': -1.083969465648855}",50.18879561971562,2025-04-17 14:49:30.114126
"{'x': 5.604826086425781, 'y': 0.21308394775390624, 'z': 7.189787585449218}","{'x': -0.9083969465648855, 'y': -0.11450381679389313, 'z': -1.015267175572519}",50.137583243454635,2025-04-17 14:49:40.129768
"{'x': 5.427655163574219, 'y': 0.17956512451171874, 'z': 7.165845568847656}","{'x': -1.1374045801526718, 'y': -0.16030534351145037, 'z': -0.9923664122137404}",50.16933739908553,2025-04-17 14:49:50.145639
"{'x': 5.568913061523437, 'y': 0.20350714111328125, 'z': 7.1395093505859375}","{'x': -0.9923664122137404, 'y': -0.21374045801526717, 'z': -1.0763358778625953}",50.19191524015584,2025-04-17 14:50:00.152318
"{'x': 5.4707507934570305, 'y': 0.17477672119140625, 'z': 7.1778165771484375}","{'x': -1.0229007633587786, 'y': -0.183206106870229, 'z': -0.9312977099236641}",50.20073738059691,2025-04-17 14:50:10.167589
"{'x': 5.49708701171875, 'y': 0.16998831787109375, 'z': 7.091625317382812}","{'x': -0.9236641221374046, 'y': -0.2900763358778626, 'z': -1.0076335877862594}",50.23640819029841,2025-04-17 14:50:20.174335
"{'x': 5.533000036621093, 'y': 0.25139117431640623, 'z': 7.170633972167968}","{'x': -0.9923664122137404, 'y': -0.1984732824427481, 'z': -0.9923664122137404}",50.24220738025225,2025-04-17 14:50:30.180650
"{'x': 5.430049365234375, 'y': 0.2561795776367187, 'z': 7.1203557373046875}","{'x': -1.183206106870229, 'y': -0.2748091603053435, 'z': -1.1221374045801527}",50.33697888860367,2025-04-17 14:50:40.186971
"{'x': 5.576095666503906, 'y': 0.181959326171875, 'z': 7.082048510742187}","{'x': -1.015267175572519, 'y': -0.3816793893129771, 'z': -1.0458015267175573}",50.44786045411518,2025-04-17 14:50:50.202226
"{'x': 5.5832782714843745, 'y': 0.16519991455078123, 'z': 7.129932543945312}","{'x': -1.0, 'y': -0.16030534351145037, 'z': -1.015267175572519}",50.44701183759003,2025-04-17 14:51:00.216234
"{'x': 5.530605834960937, 'y': 0.143652099609375, 'z': 7.1203557373046875}","{'x': -0.9541984732824428, 'y': -0.24427480916030533, 'z': -1.0305343511450382}",50.46903885384215,2025-04-17 14:51:10.222999
"{'x': 5.4707507934570305, 'y': 0.2657563842773437, 'z': 7.153874560546875}","{'x': -1.1984732824427482, 'y': 1.0, 'z': -0.8549618320610687}",49.96931745950763,2025-04-17 14:51:20.229318
"{'x': 5.5090580200195305, 'y': 0.12210428466796874, 'z': 7.091625317382812}","{'x': -0.9083969465648855, 'y': -2.4656488549618323, 'z': -1.0610687022900764}",51.028202121010644,2025-04-17 14:51:30.235782
"{'x': 5.5258174316406246, 'y': 0.19871873779296872, 'z': 7.199364392089843}","{'x': -1.0763358778625953, 'y': -0.20610687022900764, 'z': -1.0305343511450382}",51.04916790613168,2025-04-17 14:51:40.242202
"{'x': 5.547365246582031, 'y': 0.19871873779296872, 'z': 7.235277416992187}","{'x': -1.1908396946564885, 'y': -0.31297709923664124, 'z': -0.9770992366412213}",51.15466603870414,2025-04-17 14:51:50.248635
"{'x': 5.468356591796875, 'y': 0.2154781494140625, 'z': 7.204152795410156}","{'x': -1.0305343511450382, 'y': -0.3053435114503817, 'z': -1.0}",51.19935203772099,2025-04-17 14:52:00.262260
"{'x': 5.499481213378906, 'y': 0.25139117431640623, 'z': 7.101202124023437}","{'x': -1.0381679389312977, 'y': -0.26717557251908397, 'z': -1.16793893129771}",51.23416832420147,2025-04-17 14:52:10.268876
"{'x': 5.592855078125, 'y': 0.24660277099609373, 'z': 7.220912207031249}","{'x': -1.1603053435114503, 'y': -0.1297709923664122, 'z': -0.9847328244274809}",51.24177025243536,2025-04-17 14:52:20.275201
"{'x': 5.592855078125, 'y': 0.20829554443359374, 'z': 7.058106494140625}","{'x': -1.0763358778625953, 'y': -0.45038167938931295, 'z': -1.0076335877862594}",51.387427356275005,2025-04-17 14:52:30.290636
"{'x': 5.542576843261719, 'y': 0.17956512451171874, 'z': 7.237671618652343}","{'x': -1.0534351145038168, 'y': -0.16793893129770993, 'z': -1.099236641221374}",51.37657652781758,2025-04-17 14:52:40.297435
"{'x': 5.6024318847656245, 'y': 0.2442085693359375, 'z': 7.213729602050781}","{'x': -1.099236641221374, 'y': -0.10687022900763359, 'z': -1.0}",51.35326460226417,2025-04-17 14:52:50.303790
"{'x': 5.549759448242187, 'y': 0.18914193115234373, 'z': 7.156268762207031}","{'x': -1.015267175572519, 'y': -0.29770992366412213, 'z': -1.1450381679389312}",51.39754478267002,2025-04-17 14:53:00.310118
"{'x': 5.386953735351562, 'y': 0.17238251953125, 'z': 7.151480358886718}","{'x': -0.9312977099236641, 'y': -0.2366412213740458, 'z': -1.0534351145038168}",51.3740941746705,2025-04-17 14:53:10.316445
"{'x': 5.516240625, 'y': 0.1580173095703125, 'z': 7.254431030273437}","{'x': -1.0763358778625953, 'y': -0.2595419847328244, 'z': -1.0305343511450382}",51.41185909971203,2025-04-17 14:53:20.322779
"{'x': 5.588066674804687, 'y': 0.18435352783203124, 'z': 7.117961535644531}","{'x': -1.0305343511450382, 'y': -0.5419847328244275, 'z': -1.0687022900763359}",51.580890233351404,2025-04-17 14:53:30.329116
"{'x': 5.363011718749999, 'y': 0.201112939453125, 'z': 7.050923889160156}","{'x': -1.282442748091603, 'y': 0.4580152671755725, 'z': -0.8854961832061069}",51.33665885539155,2025-04-17 14:53:40.335440
"{'x': 5.57370146484375, 'y': 0.21787235107421873, 'z': 7.247248425292969}","{'x': -1.099236641221374, 'y': 0.12213740458015267, 'z': -0.8549618320610687}",51.20418573059209,2025-04-17 14:53:50.341786
"{'x': 5.518634826660156, 'y': 0.258573779296875, 'z': 7.173028173828125}","{'x': -1.0305343511450382, 'y': -0.16030534351145037, 'z': -1.1374045801526718}",51.18282484455475,2025-04-17 14:54:00.348111
"{'x': 5.475539196777343, 'y': 0.19393033447265623, 'z': 7.125144140624999}","{'x': -1.0, 'y': -0.29770992366412213, 'z': -1.1221374045801527}",51.2209381848698,2025-04-17 14:54:10.354430
"{'x': 5.468356591796875, 'y': 0.22744915771484372, 'z': 7.283161450195312}","{'x': -0.9847328244274809, 'y': -0.24427480916030533, 'z': -1.0763358778625953}",51.21564145453393,2025-04-17 14:54:20.360759
"{'x': 5.576095666503906, 'y': 0.18914193115234373, 'z': 7.113173132324218}","{'x': -0.9847328244274809, 'y': -0.366412213740458, 'z': -1.0381679389312977}",51.29045586879965,2025-04-17 14:54:30.376064
"{'x': 5.576095666503906, 'y': 0.23223756103515625, 'z': 7.1203557373046875}","{'x': -1.083969465648855, 'y': -0.35877862595419846, 'z': -1.0229007633587786}",51.387217554067,2025-04-17 14:54:40.382747
"{'x': 5.588066674804687, 'y': 0.20829554443359374, 'z': 7.098807922363281}","{'x': -1.0763358778625953, 'y': -0.13740458015267176, 'z': -0.9923664122137404}",51.37970178185445,2025-04-17 14:54:50.389070
"{'x': 5.5545478515625, 'y': 0.2154781494140625, 'z': 7.101202124023437}","{'x': -1.1374045801526718, 'y': -0.1450381679389313, 'z': -1.0229007633587786}",51.39119615248552,2025-04-17 14:55:00.395384
"{'x': 5.523423229980469, 'y': 0.258573779296875, 'z': 7.216123803710937}","{'x': -0.9847328244274809, 'y': -0.12213740458015267, 'z': -1.0229007633587786}",51.33180312360436,2025-04-17 14:55:10.401738
"{'x': 5.542576843261719, 'y': 0.19393033447265623, 'z': 7.151480358886718}","{'x': -1.0916030534351144, 'y': -0.19083969465648856, 'z': -0.9389312977099237}",51.34903182723872,2025-04-17 14:55:20.408092
"{'x': 5.5449710449218745, 'y': 0.20829554443359374, 'z': 7.240065820312499}","{'x': -0.9847328244274809, 'y': -0.183206106870229, 'z': -1.1984732824427482}",51.32307213512445,2025-04-17 14:55:30.423380
"{'x': 5.542576843261719, 'y': 0.15322890625, 'z': 7.091625317382812}","{'x': -1.1450381679389312, 'y': 0.030534351145038167, 'z': -1.0687022900763359}",51.259703624904205,2025-04-17 14:55:40.430102
"{'x': 5.53539423828125, 'y': 0.2537853759765625, 'z': 6.921636999511718}","{'x': -1.1068702290076335, 'y': -0.22137404580152673, 'z': -1.099236641221374}",51.30737989836059,2025-04-17 14:55:50.445516
"{'x': 5.592855078125, 'y': 0.24181436767578124, 'z': 7.086836914062499}","{'x': -0.45038167938931295, 'y': -2.572519083969466, 'z': -1.534351145038168}",52.260254171736825,2025-04-17 14:56:00.452434
"{'x': 5.516240625, 'y': 0.29927520751953124, 'z': 7.132326745605468}","{'x': -0.9389312977099237, 'y': -0.29770992366412213, 'z': -1.0687022900763359}",52.25520643298693,2025-04-17 14:56:10.458760
"{'x': 5.492298608398437, 'y': 0.22744915771484372, 'z': 7.129932543945312}","{'x': -0.9923664122137404, 'y': -0.1984732824427481, 'z': -1.1984732824427482}",52.222153212470275,2025-04-17 14:56:20.465077
"{'x': 5.57370146484375, 'y': 0.1771709228515625, 'z': 7.1395093505859375}","{'x': -1.2671755725190839, 'y': -0.1984732824427481, 'z': -1.0}",52.28170303286016,2025-04-17 14:56:30.480538
"{'x': 5.552153649902343, 'y': 0.17238251953125, 'z': 7.161057165527343}","{'x': -1.015267175572519, 'y': -0.08396946564885496, 'z': -1.1068702290076335}",52.207518911579896,2025-04-17 14:56:40.487286
"{'x': 5.540182641601562, 'y': 0.21068974609375, 'z': 7.1778165771484375}","{'x': -1.0687022900763359, 'y': -0.31297709923664124, 'z': -1.0534351145038168}",52.25484302580162,2025-04-17 14:56:50.493606
"{'x': 5.571307263183593, 'y': 0.21308394775390624, 'z': 7.096413720703125}","{'x': -1.083969465648855, 'y': -0.05343511450381679, 'z': -1.1145038167938932}",52.190321642526385,2025-04-17 14:57:00.509187
"{'x': 5.600037683105469, 'y': 0.2657563842773437, 'z': 7.163451367187499}","{'x': -0.9541984732824428, 'y': -0.6335877862595419, 'z': -1.1297709923664123}",52.35822420835631,2025-04-17 14:57:10.515899
"{'x': 5.389347937011719, 'y': 0.21787235107421873, 'z': 7.125144140624999}","{'x': -1.3129770992366412, 'y': 0.183206106870229, 'z': -1.0}",52.230006843299485,2025-04-17 14:57:20.522231
"{'x': 5.542576843261719, 'y': 0.20350714111328125, 'z': 7.108384729003906}","{'x': -0.9694656488549618, 'y': -0.1297709923664122, 'z': -1.0763358778625953}",52.165305573330414,2025-04-17 14:57:30.537565
"{'x': 5.530605834960937, 'y': 0.2059013427734375, 'z': 7.115567333984375}","{'x': -1.015267175572519, 'y': -0.2595419847328244, 'z': -0.9923664122137404}",52.17554949333282,2025-04-17 14:57:40.544266
"{'x': 5.504269616699219, 'y': 0.201112939453125, 'z': 7.137115148925781}","{'x': -1.0687022900763359, 'y': -0.24427480916030533, 'z': -1.1603053435114503}",52.191106629133564,2025-04-17 14:57:50.550617
"{'x': 5.379771130371093, 'y': 0.22505495605468748, 'z': 7.153874560546875}","{'x': -1.0916030534351144, 'y': -0.6870229007633588, 'z': -1.1450381679389312}",52.40974339085998,2025-04-17 14:58:00.565906
"{'x': 5.662286926269531, 'y': 0.2561795776367187, 'z': 7.129932543945312}","{'x': -0.9465648854961832, 'y': -0.40458015267175573, 'z': -1.0610687022900764}",52.47031462803886,2025-04-17 14:58:10.572599
"{'x': 5.568913061523437, 'y': 0.16519991455078123, 'z': 7.144297753906249}","{'x': -1.1145038167938932, 'y': -0.2366412213740458, 'z': -0.9923664122137404}",52.49755886264288,2025-04-17 14:58:20.578914
"{'x': 5.513846423339843, 'y': 0.229843359375, 'z': 7.163451367187499}","{'x': -1.1450381679389312, 'y': -0.183206106870229, 'z': -0.8931297709923665}",52.497628179678195,2025-04-17 14:58:30.585251
"{'x': 5.53539423828125, 'y': 0.19393033447265623, 'z': 7.161057165527343}","{'x': -1.0305343511450382, 'y': -0.07633587786259542, 'z': -1.1374045801526718}",52.41718951823766,2025-04-17 14:58:40.591973
"{'x': 5.537788439941406, 'y': 0.19393033447265623, 'z': 7.122749938964843}","{'x': -1.099236641221374, 'y': -0.29770992366412213, 'z': -1.0610687022900764}",52.46672860098424,2025-04-17 14:58:50.598320
"{'x': 5.516240625, 'y': 0.16041151123046873, 'z': 7.1203557373046875}","{'x': -1.1221374045801527, 'y': -0.15267175572519084, 'z': -1.0076335877862594}",52.45400626393868,2025-04-17 14:59:00.604645
"{'x': 5.643133312988281, 'y': 0.14604630126953125, 'z': 7.165845568847656}","{'x': -1.099236641221374, 'y': -0.26717557251908397, 'z': -1.1297709923664123}",52.49779828965403,2025-04-17 14:59:10.610958
"{'x': 5.566518859863281, 'y': 0.19393033447265623, 'z': 7.091625317382812}","{'x': -0.9923664122137404, 'y': -0.2748091603053435, 'z': -1.1145038167938932}",52.50721060459359,2025-04-17 14:59:20.617289
"{'x': 5.499481213378906, 'y': 0.22744915771484372, 'z': 7.321468676757812}","{'x': -1.099236641221374, 'y': -0.183206106870229, 'z': -1.16793893129771}",52.482473606500285,2025-04-17 14:59:30.623637
"{'x': 5.49708701171875, 'y': 0.2657563842773437, 'z': 7.058106494140625}","{'x': -1.0305343511450382, 'y': -0.17557251908396945, 'z': -0.9541984732824428}",52.44776133940945,2025-04-17 14:59:40.629981
"{'x': 5.600037683105469, 'y': 0.19393033447265623, 'z': 7.144297753906249}","{'x': -1.1221374045801527, 'y': -0.3282442748091603, 'z': -1.099236641221374}",52.5219747296986,2025-04-17 14:59:50.636426
"{'x': 5.552153649902343, 'y': 0.13407529296874998, 'z': 7.098807922363281}","{'x': -0.8854961832061069, 'y': -0.5877862595419847, 'z': -0.9770992366412213}",52.64984768459039,2025-04-17 15:00:00.642755
"{'x': 5.365405920410156, 'y': 0.22026655273437498, 'z': 7.156268762207031}","{'x': -1.0458015267175573, 'y': -0.22137404580152673, 'z': -0.9770992366412213}",52.62352405858689,2025-04-17 15:00:10.649073
"{'x': 5.561730456542969, 'y': 0.24660277099609373, 'z': 7.072471704101562}","{'x': -1.1908396946564885, 'y': -0.4122137404580153, 'z': -1.1374045801526718}",52.75238271167311,2025-04-17 15:00:20.655421
"{'x': 5.590460876464843, 'y': 0.16759411621093748, 'z': 7.115567333984375}","{'x': -1.0763358778625953, 'y': -0.21374045801526717, 'z': -1.099236641221374}",52.75526277866073,2025-04-17 15:00:30.661738
"{'x': 5.547365246582031, 'y': 0.16759411621093748, 'z': 7.156268762207031}","{'x': -1.1145038167938932, 'y': -0.24427480916030533, 'z': -1.251908396946565}",52.777731663014386,2025-04-17 15:00:40.668073
"{'x': 5.5545478515625, 'y': 0.229843359375, 'z': 7.338228088378906}","{'x': -1.2061068702290076, 'y': -0.3893129770992366, 'z': -1.183206106870229}",52.88090365589977,2025-04-17 15:00:50.674409
"{'x': 5.540182641601562, 'y': 0.1867477294921875, 'z': 7.175422375488281}","{'x': -1.1603053435114503, 'y': -0.33587786259541985, 'z': -1.099236641221374}",52.95494266410481,2025-04-17 15:01:00.680725
"{'x': 5.504269616699219, 'y': 0.16759411621093748, 'z': 7.151480358886718}","{'x': -1.083969465648855, 'y': -0.29770992366412213, 'z': -1.083969465648855}",52.98625295453052,2025-04-17 15:01:10.687111
